2026-03-04 17:31:26,355 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-03-04 17:31:29,207 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-button" at index "0"
2026-03-04 17:31:29,208 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-04 17:31:29,216 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-icon" at index "0"
2026-03-04 17:31:29,216 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-04 17:31:29,224 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-04 17:31:29,224 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:29,231 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-04 17:31:29,232 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Dashboard"
2026-03-04 17:31:29,239 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-button" at index "0"
2026-03-04 17:31:29,239 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-04 17:31:29,246 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-04 17:31:29,246 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:29,252 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-04 17:31:29,253 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Courses"
2026-03-04 17:31:29,259 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-03-04 17:31:29,259 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-03-04 17:31:29,266 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-icon" at index "0"
2026-03-04 17:31:29,266 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-04 17:31:29,273 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-04 17:31:29,273 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:29,280 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-04 17:31:29,280 | BASE_ELEMENT | INFO | Checking that text "Title" has text "There is no results"
2026-03-04 17:31:29,287 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-04 17:31:29,288 | BASE_ELEMENT | INFO | Checking that text "Description" is visible
2026-03-04 17:31:29,295 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-04 17:31:29,295 | BASE_ELEMENT | INFO | Checking that text "Description" has text "Results from the load test pipeline will be displayed here"
