2026-03-04 17:25:01,122 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-03-04 17:25:04,150 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-03-04 17:25:04,150 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-03-04 17:25:04,156 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-icon" at index "0"
2026-03-04 17:25:04,156 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-04 17:25:04,162 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-04 17:25:04,162 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:25:04,168 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-04 17:25:04,168 | BASE_ELEMENT | INFO | Checking that text "Title" has text "There is no results"
2026-03-04 17:25:04,174 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-04 17:25:04,174 | BASE_ELEMENT | INFO | Checking that text "Description" is visible
2026-03-04 17:25:04,180 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-04 17:25:04,180 | BASE_ELEMENT | INFO | Checking that text "Description" has text "Results from the load test pipeline will be displayed here"
