2026-03-04 17:31:27,185 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-03-04 17:31:30,360 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-icon" at index "0"
2026-03-04 17:31:30,360 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-04 17:31:30,368 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2026-03-04 17:31:30,368 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:30,373 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2026-03-04 17:31:30,373 | BASE_ELEMENT | INFO | Checking that text "Title" has text "No image selected"
2026-03-04 17:31:30,379 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2026-03-04 17:31:30,379 | BASE_ELEMENT | INFO | Checking that text "Description" is visible
2026-03-04 17:31:30,386 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2026-03-04 17:31:30,386 | BASE_ELEMENT | INFO | Checking that text "Description" has text "Preview of selected image will be displayed here"
2026-03-04 17:31:30,394 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-03-04 17:31:30,394 | BASE_ELEMENT | INFO | Checking that input "Course title" is visible
2026-03-04 17:31:30,401 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-03-04 17:31:30,401 | INPUT | INFO | Checking that input "Course title" has a value ""
2026-03-04 17:31:30,410 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-03-04 17:31:30,410 | BASE_ELEMENT | INFO | Checking that input "Estimated time" is visible
2026-03-04 17:31:30,419 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-03-04 17:31:30,419 | INPUT | INFO | Checking that input "Estimated time" has a value ""
2026-03-04 17:31:30,429 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-03-04 17:31:30,429 | BASE_ELEMENT | INFO | Checking that textarea "Course description" is visible
2026-03-04 17:31:30,437 | TEXTAREA | INFO | Checking that textarea "Course description" has a value ""
2026-03-04 17:31:30,437 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-03-04 17:31:30,445 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-03-04 17:31:30,445 | BASE_ELEMENT | INFO | Checking that input "Max score" is visible
2026-03-04 17:31:30,451 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-03-04 17:31:30,451 | INPUT | INFO | Checking that input "Max score" has a value "0"
2026-03-04 17:31:30,458 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-03-04 17:31:30,458 | BASE_ELEMENT | INFO | Checking that input "Min score" is visible
2026-03-04 17:31:30,464 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-03-04 17:31:30,464 | INPUT | INFO | Checking that input "Min score" has a value "0"
2026-03-04 17:31:30,470 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-03-04 17:31:30,470 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:30,476 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-03-04 17:31:30,476 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Exercises"
2026-03-04 17:31:30,482 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-create-exercise-button" at index "0"
2026-03-04 17:31:30,482 | BASE_ELEMENT | INFO | Checking that button "Create exercise" is visible
2026-03-04 17:31:30,488 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-icon" at index "0"
2026-03-04 17:31:30,488 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-04 17:31:30,494 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-03-04 17:31:30,494 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:30,499 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-03-04 17:31:30,499 | BASE_ELEMENT | INFO | Checking that text "Title" has text "There is no exercises"
2026-03-04 17:31:30,505 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-03-04 17:31:30,505 | BASE_ELEMENT | INFO | Checking that text "Description" is visible
2026-03-04 17:31:30,511 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-03-04 17:31:30,511 | BASE_ELEMENT | INFO | Checking that text "Description" has text "Click on "Create exercise" button to create new exercise"
2026-03-04 17:31:30,517 | FILE_INPUT | INFO | Set file "testdata/files/image.png" to the file input "Upload input"
2026-03-04 17:31:30,517 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-input" at index "0"
2026-03-04 17:31:30,531 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2026-03-04 17:31:30,531 | BASE_ELEMENT | INFO | Checking that icon "Upload info icon" is visible
2026-03-04 17:31:30,562 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-03-04 17:31:30,562 | BASE_ELEMENT | INFO | Checking that text "Upload info title" is visible
2026-03-04 17:31:30,569 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-03-04 17:31:30,569 | BASE_ELEMENT | INFO | Checking that text "Upload info title" has text "Tap on "Upload image" button to select file"
2026-03-04 17:31:30,576 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-03-04 17:31:30,576 | BASE_ELEMENT | INFO | Checking that text "Upload info description" is visible
2026-03-04 17:31:30,585 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-03-04 17:31:30,585 | BASE_ELEMENT | INFO | Checking that text "Upload info description" has text "Recommended file size 540X300"
2026-03-04 17:31:30,596 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-03-04 17:31:30,596 | BASE_ELEMENT | INFO | Checking that button "Upload button" is visible
2026-03-04 17:31:30,608 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-remove-button" at index "0"
2026-03-04 17:31:30,608 | BASE_ELEMENT | INFO | Checking that button "Remove button" is visible
2026-03-04 17:31:30,616 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-preview-image" at index "0"
2026-03-04 17:31:30,616 | BASE_ELEMENT | INFO | Checking that image "Preview image" is visible
2026-03-04 17:31:30,630 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-03-04 17:31:30,630 | INPUT | INFO | Fill input "Course title" to value "Playwright"
2026-03-04 17:31:30,667 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-03-04 17:31:30,667 | INPUT | INFO | Checking that input "Course title" has a value "Playwright"
2026-03-04 17:31:30,677 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-03-04 17:31:30,677 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-03-04 17:31:30,720 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-03-04 17:31:30,720 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-03-04 17:31:30,731 | TEXTAREA | INFO | Fill textarea "Course description" to value "Playwright"
2026-03-04 17:31:30,731 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-03-04 17:31:30,767 | TEXTAREA | INFO | Checking that textarea "Course description" has a value "Playwright"
2026-03-04 17:31:30,768 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-03-04 17:31:30,778 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-03-04 17:31:30,778 | INPUT | INFO | Fill input "Max score" to value "100"
2026-03-04 17:31:30,811 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-03-04 17:31:30,811 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-03-04 17:31:30,825 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-03-04 17:31:30,825 | INPUT | INFO | Fill input "Min score" to value "10"
2026-03-04 17:31:30,859 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-03-04 17:31:30,859 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-03-04 17:31:30,871 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-03-04 17:31:30,871 | BASE_ELEMENT | INFO | Clicking button "Button"
2026-03-04 17:31:30,947 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-04 17:31:30,947 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:30,977 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-04 17:31:30,978 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Courses"
2026-03-04 17:31:30,989 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-03-04 17:31:30,990 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-03-04 17:31:30,998 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-03-04 17:31:30,999 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-03-04 17:31:31,010 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-03-04 17:31:31,010 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-04 17:31:31,016 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-03-04 17:31:31,016 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-03-04 17:31:31,022 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-03-04 17:31:31,022 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-03-04 17:31:31,029 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-03-04 17:31:31,029 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-03-04 17:31:31,041 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-03-04 17:31:31,041 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-03-04 17:31:31,049 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-03-04 17:31:31,049 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-03-04 17:31:31,059 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-03-04 17:31:31,059 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-03-04 17:31:31,067 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-03-04 17:31:31,067 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
