2026-03-10 16:36:14,870 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-03-10 16:36:17,765 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-app-title-text" at index "0"
2026-03-10 16:36:17,765 | BASE_ELEMENT | INFO | Checking that text "UI Course" has text "UI Course"
2026-03-10 16:36:17,799 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-welcome-title-text" at index "0"
2026-03-10 16:36:17,799 | BASE_ELEMENT | INFO | Checking that text "Welcome text" is visible
2026-03-10 16:36:17,817 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-welcome-title-text" at index "0"
2026-03-10 16:36:17,817 | BASE_ELEMENT | INFO | Checking that text "Welcome text" has text "Welcome, username!"
2026-03-10 16:36:17,862 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-icon" at index "0"
2026-03-10 16:36:17,862 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:36:17,890 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:17,890 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:36:17,911 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:17,911 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Logout"
2026-03-10 16:36:17,930 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-button" at index "0"
2026-03-10 16:36:17,931 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-10 16:36:17,951 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-icon" at index "0"
2026-03-10 16:36:17,951 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:36:17,967 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:17,967 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:36:17,982 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:17,982 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Courses"
2026-03-10 16:36:17,998 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-button" at index "0"
2026-03-10 16:36:17,999 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-10 16:36:18,016 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-icon" at index "0"
2026-03-10 16:36:18,016 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:36:18,036 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:18,036 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:36:18,057 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-10 16:36:18,057 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Dashboard"
2026-03-10 16:36:18,080 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-button" at index "0"
2026-03-10 16:36:18,080 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
