2026-03-10 16:30:10,666 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-03-10 16:30:14,021 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-title-text" at index "0"
2026-03-10 16:30:14,022 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Logout"
2026-03-10 16:30:14,028 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-button" at index "0"
2026-03-10 16:30:14,028 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-10 16:30:14,035 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-icon" at index "0"
2026-03-10 16:30:14,035 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:30:14,041 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2026-03-10 16:30:14,041 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:30:14,048 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2026-03-10 16:30:14,048 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Courses"
2026-03-10 16:30:14,056 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-button" at index "0"
2026-03-10 16:30:14,056 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-10 16:30:14,070 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-icon" at index "0"
2026-03-10 16:30:14,070 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:30:14,076 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-10 16:30:14,076 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:30:14,082 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2026-03-10 16:30:14,082 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Dashboard"
2026-03-10 16:30:14,088 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-button" at index "0"
2026-03-10 16:30:14,088 | BASE_ELEMENT | INFO | Checking that button "Button" is visible
2026-03-10 16:30:14,093 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-10 16:30:14,093 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:30:14,098 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-03-10 16:30:14,098 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Courses"
2026-03-10 16:30:14,103 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-03-10 16:30:14,103 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-03-10 16:30:14,109 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-icon" at index "0"
2026-03-10 16:30:14,109 | BASE_ELEMENT | INFO | Checking that icon "Icon" is visible
2026-03-10 16:30:14,115 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-10 16:30:14,115 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-03-10 16:30:14,120 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-title-text" at index "0"
2026-03-10 16:30:14,120 | BASE_ELEMENT | INFO | Checking that text "Title" has text "There is no results"
2026-03-10 16:30:14,126 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-10 16:30:14,126 | BASE_ELEMENT | INFO | Checking that text "Description" is visible
2026-03-10 16:30:14,131 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-empty-view-description-text" at index "0"
2026-03-10 16:30:14,131 | BASE_ELEMENT | INFO | Checking that text "Description" has text "Results from the load test pipeline will be displayed here"
